FA:30:6C:FE:9A:40,name
datetime,value
2023-01-26 12:19:19.419000,24.625
2023-01-26 12:19:20.418000,24.75
2023-01-26 12:19:21.419000,24.75
2023-01-26 12:19:22.418000,24.375
2023-01-26 12:19:23.418000,24.75
2023-01-26 12:19:24.419000,24.75
2023-01-26 12:19:25.418000,24.5
2023-01-26 12:19:26.418000,24.625
2023-01-26 12:19:27.419000,24.625
2023-01-26 12:19:28.418000,24.75
2023-01-26 12:19:29.418000,24.5
2023-01-26 12:19:30.418000,24.5
2023-01-26 12:19:31.418000,24.5
2023-01-26 12:19:32.418000,24.625
2023-01-26 12:19:33.418000,24.5
2023-01-26 12:19:34.418000,24.75
2023-01-26 12:19:35.418000,24.75
2023-01-26 12:19:36.418000,24.75
2023-01-26 12:19:37.418000,24.75
2023-01-26 12:19:38.417000,24.75
2023-01-26 12:19:39.418000,24.75
2023-01-26 12:19:40.418000,24.75
2023-01-26 12:19:41.417000,24.75
2023-01-26 12:19:42.418000,24.625
2023-01-26 12:19:43.418000,24.625
2023-01-26 12:19:44.417000,24.75
2023-01-26 12:19:45.418000,24.5
2023-01-26 12:19:46.417000,24.75
2023-01-26 12:19:47.417000,24.5
2023-01-26 12:19:48.418000,24.75
2023-01-26 12:19:49.417000,24.625
2023-01-26 12:19:50.417000,24.5
2023-01-26 12:19:51.418000,24.625
2023-01-26 12:19:52.417000,24.375
2023-01-26 12:19:53.417000,24.375
2023-01-26 12:19:54.416000,24.625
2023-01-26 12:19:55.417000,24.625
2023-01-26 12:19:56.417000,24.75
2023-01-26 12:19:57.416000,24.75
2023-01-26 12:19:58.417000,24.625
2023-01-26 12:19:59.417000,24.5
2023-01-26 12:20:00.416000,24.5
2023-01-26 12:20:01.417000,24.625
2023-01-26 12:20:02.416000,24.75
2023-01-26 12:20:03.416000,24.625
2023-01-26 12:20:04.417000,24.625
2023-01-26 12:20:05.416000,24.625
2023-01-26 12:20:06.416000,24.75
2023-01-26 12:20:07.417000,24.625
2023-01-26 12:20:08.416000,24.75
2023-01-26 12:20:09.416000,24.75
2023-01-26 12:20:10.415000,24.625
2023-01-26 12:20:11.416000,24.75
2023-01-26 12:20:12.416000,24.5
2023-01-26 12:20:13.415000,24.75
2023-01-26 12:20:14.416000,24.75
2023-01-26 12:20:15.416000,24.75
2023-01-26 12:20:16.415000,24.75
2023-01-26 12:20:17.416000,24.375
2023-01-26 12:20:18.415000,24.625
2023-01-26 12:20:19.415000,24.75
2023-01-26 12:20:20.416000,24.75
2023-01-26 12:20:21.415000,24.5
2023-01-26 12:20:22.415000,24.5
2023-01-26 12:20:23.416000,24.75
2023-01-26 12:20:24.415000,24.75
2023-01-26 12:20:25.415000,24.75
2023-01-26 12:20:26.414000,24.5
2023-01-26 12:20:27.415000,24.75
2023-01-26 12:20:28.415000,24.75
2023-01-26 12:20:29.414000,24.75
2023-01-26 12:20:30.415000,24.5
2023-01-26 12:20:31.415000,24.75
2023-01-26 12:20:32.414000,24.75
2023-01-26 12:20:33.415000,24.5
2023-01-26 12:20:34.414000,24.75
2023-01-26 12:20:35.414000,24.625
2023-01-26 12:20:36.415000,24.75
2023-01-26 12:20:37.414000,24.5
2023-01-26 12:20:38.414000,24.625
2023-01-26 12:20:39.415000,24.75
2023-01-26 12:20:40.414000,24.75
2023-01-26 12:20:41.414000,24.625
2023-01-26 12:20:42.413000,24.5
2023-01-26 12:20:43.414000,24.625
2023-01-26 12:20:44.414000,24.5
2023-01-26 12:20:45.413000,24.625
2023-01-26 12:20:46.414000,24.625
2023-01-26 12:20:47.414000,24.625
2023-01-26 12:20:48.413000,24.5
2023-01-26 12:20:49.414000,24.5
2023-01-26 12:20:50.413000,24.625
2023-01-26 12:20:51.413000,24.75
2023-01-26 12:20:52.414000,24.5
2023-01-26 12:20:53.413000,24.5
2023-01-26 12:20:54.413000,24.5
2023-01-26 12:20:55.414000,24.375
2023-01-26 12:20:56.413000,24.75
2023-01-26 12:20:57.413000,24.625
2023-01-26 12:20:58.412000,24.625
2023-01-26 12:20:59.413000,24.75
2023-01-26 12:21:00.413000,24.625
2023-01-26 12:21:01.412000,24.5
2023-01-26 12:21:02.413000,24.375
2023-01-26 12:21:03.413000,24.75
2023-01-26 12:21:04.412000,24.5
2023-01-26 12:21:05.413000,24.75
2023-01-26 12:21:06.412000,24.75
2023-01-26 12:21:07.412000,24.625
2023-01-26 12:21:08.413000,24.75
2023-01-26 12:21:09.412000,24.625
2023-01-26 12:21:10.412000,24.5
2023-01-26 12:21:11.413000,24.75
2023-01-26 12:21:12.412000,24.5
2023-01-26 12:21:13.412000,24.75
2023-01-26 12:21:14.411000,24.75
2023-01-26 12:21:15.412000,24.625
2023-01-26 12:21:16.412000,24.625
2023-01-26 12:21:17.411000,24.625
2023-01-26 12:21:18.412000,24.625
2023-01-26 12:21:19.412000,24.5
2023-01-26 12:21:20.411000,24.5
2023-01-26 12:21:21.412000,24.75
2023-01-26 12:21:22.411000,24.5
2023-01-26 12:21:23.411000,24.5
2023-01-26 12:21:24.412000,24.75
2023-01-26 12:21:25.411000,24.5
2023-01-26 12:21:26.411000,24.75
2023-01-26 12:21:27.412000,24.625
2023-01-26 12:21:28.411000,24.625
2023-01-26 12:21:29.411000,24.625
2023-01-26 12:21:30.410000,24.625
2023-01-26 12:21:31.411000,24.625
2023-01-26 12:21:32.411000,24.625
2023-01-26 12:21:33.410000,24.75
2023-01-26 12:21:34.411000,24.625
2023-01-26 12:21:35.411000,24.75
2023-01-26 12:21:36.410000,24.625
2023-01-26 12:21:37.411000,24.5
2023-01-26 12:21:38.410000,24.75
2023-01-26 12:21:39.410000,24.625
2023-01-26 12:21:40.411000,24.75
2023-01-26 12:21:41.410000,24.75
2023-01-26 12:21:42.410000,24.375
2023-01-26 12:21:43.411000,24.625
2023-01-26 12:21:44.410000,24.625
2023-01-26 12:21:45.410000,24.5
2023-01-26 12:21:46.409000,24.625
2023-01-26 12:21:47.410000,24.75
2023-01-26 12:21:48.410000,24.625
2023-01-26 12:21:49.409000,24.5
2023-01-26 12:21:50.410000,24.5
2023-01-26 12:21:51.410000,24.75
2023-01-26 12:21:52.409000,24.375
2023-01-26 12:21:53.410000,24.5
2023-01-26 12:21:54.409000,24.75
2023-01-26 12:21:55.409000,24.625
2023-01-26 12:21:56.410000,24.75
2023-01-26 12:21:57.409000,24.625
2023-01-26 12:21:58.409000,24.5
2023-01-26 12:21:59.410000,24.5
2023-01-26 12:22:00.409000,24.625
2023-01-26 12:22:01.409000,24.5
2023-01-26 12:22:02.408000,24.625
2023-01-26 12:22:03.409000,24.375
2023-01-26 12:22:04.409000,24.5
2023-01-26 12:22:05.408000,24.75
2023-01-26 12:22:06.409000,24.625
2023-01-26 12:22:07.409000,24.375
2023-01-26 12:22:08.408000,24.5
2023-01-26 12:22:09.409000,24.625
2023-01-26 12:22:10.408000,24.5
2023-01-26 12:22:11.408000,24.75
2023-01-26 12:22:12.409000,24.375
2023-01-26 12:22:13.408000,24.5
2023-01-26 12:22:14.408000,24.5
2023-01-26 12:22:15.409000,24.5
2023-01-26 12:22:16.408000,24.5
2023-01-26 12:22:17.408000,24.75
2023-01-26 12:22:18.407000,24.5
2023-01-26 12:22:19.408000,24.5
2023-01-26 12:22:20.408000,24.5
2023-01-26 12:22:21.407000,24.5
2023-01-26 12:22:22.408000,24.375
2023-01-26 12:22:23.408000,24.625
2023-01-26 12:22:24.407000,24.75
2023-01-26 12:22:25.408000,24.625
2023-01-26 12:22:26.407000,24.5
2023-01-26 12:22:27.407000,24.5
2023-01-26 12:22:28.408000,24.75
2023-01-26 12:22:29.407000,24.625
2023-01-26 12:22:30.407000,24.5
2023-01-26 12:22:31.408000,24.625
2023-01-26 12:22:32.407000,24.625
2023-01-26 12:22:33.407000,24.75
2023-01-26 12:22:34.406000,24.75
2023-01-26 12:22:35.407000,24.625
2023-01-26 12:22:36.407000,24.5
2023-01-26 12:22:37.406000,24.75
2023-01-26 12:22:38.407000,24.75
2023-01-26 12:22:39.407000,24.625
2023-01-26 12:22:40.406000,24.625
2023-01-26 12:22:41.407000,24.625
2023-01-26 12:22:42.406000,24.625
2023-01-26 12:22:43.406000,24.375
2023-01-26 12:22:44.407000,24.5
2023-01-26 12:22:45.406000,24.625
2023-01-26 12:22:46.406000,24.75
2023-01-26 12:22:47.407000,24.625
2023-01-26 12:22:48.406000,24.5
2023-01-26 12:22:49.406000,24.5
2023-01-26 12:22:50.405000,24.625
2023-01-26 12:22:51.406000,24.75
2023-01-26 12:22:52.406000,24.375
2023-01-26 12:22:53.405000,24.625
2023-01-26 12:22:54.406000,24.5
2023-01-26 12:22:55.406000,24.75
2023-01-26 12:22:56.405000,24.625
2023-01-26 12:22:57.406000,24.625
2023-01-26 12:22:58.405000,24.625
2023-01-26 12:22:59.405000,24.5
2023-01-26 12:23:00.406000,24.625
2023-01-26 12:23:01.405000,24.625
2023-01-26 12:23:02.405000,24.625
2023-01-26 12:23:03.406000,24.75
2023-01-26 12:23:04.405000,24.625
2023-01-26 12:23:05.405000,24.625
2023-01-26 12:23:06.404000,24.625
2023-01-26 12:23:07.405000,24.625
2023-01-26 12:23:08.405000,24.5
2023-01-26 12:23:09.404000,24.75
2023-01-26 12:23:10.405000,24.625
2023-01-26 12:23:11.405000,24.75
2023-01-26 12:23:12.404000,24.625
2023-01-26 12:23:13.405000,24.75
2023-01-26 12:23:14.404000,24.75
2023-01-26 12:23:15.404000,24.5
2023-01-26 12:23:16.405000,24.625
2023-01-26 12:23:17.404000,24.5
2023-01-26 12:23:18.404000,24.5
2023-01-26 12:23:19.405000,24.5
2023-01-26 12:23:20.404000,24.625
2023-01-26 12:23:21.404000,24.5
2023-01-26 12:23:22.403000,24.375
2023-01-26 12:23:23.404000,24.5
2023-01-26 12:23:24.404000,24.75
2023-01-26 12:23:25.403000,24.625
2023-01-26 12:23:26.404000,24.625
2023-01-26 12:23:27.404000,24.5
2023-01-26 12:23:28.403000,24.75
2023-01-26 12:23:29.404000,24.625
2023-01-26 12:23:30.403000,24.625
2023-01-26 12:23:31.403000,24.625
2023-01-26 12:23:32.404000,24.625
2023-01-26 12:23:33.403000,24.625
2023-01-26 12:23:34.403000,24.5
2023-01-26 12:23:35.404000,24.5
2023-01-26 12:23:36.403000,24.625
2023-01-26 12:23:37.403000,24.5
2023-01-26 12:23:38.402000,24.5
2023-01-26 12:23:39.403000,24.5
2023-01-26 12:23:40.403000,24.5
2023-01-26 12:23:41.402000,24.75
2023-01-26 12:23:42.403000,24.625
2023-01-26 12:23:43.403000,24.75
2023-01-26 12:23:44.402000,24.5
2023-01-26 12:23:45.403000,24.5
2023-01-26 12:23:46.402000,24.625
2023-01-26 12:23:47.402000,24.5
2023-01-26 12:23:48.403000,24.75
2023-01-26 12:23:49.402000,24.625
2023-01-26 12:23:50.402000,24.375
2023-01-26 12:23:51.403000,24.625
2023-01-26 12:23:52.402000,24.375
2023-01-26 12:23:53.402000,24.625
2023-01-26 12:23:54.401000,24.75
2023-01-26 12:23:55.402000,24.5
2023-01-26 12:23:56.402000,24.625
2023-01-26 12:23:57.401000,24.75
2023-01-26 12:23:58.402000,24.5
2023-01-26 12:23:59.402000,24.625
2023-01-26 12:24:00.401000,24.625
2023-01-26 12:24:01.402000,24.75
2023-01-26 12:24:02.401000,24.5
2023-01-26 12:24:03.401000,24.75
2023-01-26 12:24:04.402000,24.75
2023-01-26 12:24:05.401000,24.75
2023-01-26 12:24:06.401000,24.75
2023-01-26 12:24:07.402000,24.625
2023-01-26 12:24:08.401000,24.625
2023-01-26 12:24:09.401000,24.75
2023-01-26 12:24:10.400000,24.625
2023-01-26 12:24:11.401000,24.625
2023-01-26 12:24:12.401000,24.5
2023-01-26 12:24:13.400000,24.75
2023-01-26 12:24:14.401000,24.625
2023-01-26 12:24:15.401000,24.75
2023-01-26 12:24:16.400000,24.625
2023-01-26 12:24:17.401000,24.625
2023-01-26 12:24:18.400000,24.625
2023-01-26 12:24:19.400000,24.625
2023-01-26 12:24:20.401000,24.625
2023-01-26 12:24:21.400000,24.5
2023-01-26 12:24:22.400000,24.375
2023-01-26 12:24:23.401000,24.625
2023-01-26 12:24:24.400000,24.75
2023-01-26 12:24:25.400000,24.625
2023-01-26 12:24:26.399000,24.625
2023-01-26 12:24:27.400000,24.5
2023-01-26 12:24:28.400000,24.625
2023-01-26 12:24:29.399000,24.5
2023-01-26 12:24:30.400000,24.625
2023-01-26 12:24:31.400000,24.5
2023-01-26 12:24:32.399000,24.5
2023-01-26 12:24:33.400000,24.625
2023-01-26 12:24:34.399000,24.625
2023-01-26 12:24:35.399000,24.75
2023-01-26 12:24:36.400000,24.625
2023-01-26 12:24:37.399000,24.75
2023-01-26 12:24:38.399000,24.625
2023-01-26 12:24:39.400000,24.5
2023-01-26 12:24:40.399000,24.5
2023-01-26 12:24:41.399000,24.625
2023-01-26 12:24:42.398000,24.5
2023-01-26 12:24:43.399000,24.75
2023-01-26 12:24:44.399000,24.5
2023-01-26 12:24:45.398000,24.625
2023-01-26 12:24:46.399000,24.75
2023-01-26 12:24:47.399000,24.5
2023-01-26 12:24:48.398000,24.75
2023-01-26 12:24:49.399000,24.5
2023-01-26 12:24:50.398000,24.75
2023-01-26 12:24:51.398000,24.5
2023-01-26 12:24:52.399000,24.5
2023-01-26 12:24:53.398000,24.625
2023-01-26 12:24:54.398000,24.75
2023-01-26 12:24:55.399000,24.625
2023-01-26 12:24:56.398000,24.75
2023-01-26 12:24:57.398000,24.5
2023-01-26 12:24:58.397000,24.625
2023-01-26 12:24:59.398000,24.625
2023-01-26 12:25:00.398000,24.625
2023-01-26 12:25:01.397000,24.75
2023-01-26 12:25:02.398000,24.625
2023-01-26 12:25:03.398000,24.75
2023-01-26 12:25:04.397000,24.75
2023-01-26 12:25:05.398000,24.75
2023-01-26 12:25:06.397000,24.625
2023-01-26 12:25:07.397000,24.625
2023-01-26 12:25:08.398000,24.75
2023-01-26 12:25:09.397000,24.625
2023-01-26 12:25:10.397000,24.75
2023-01-26 12:25:11.398000,24.5
2023-01-26 12:25:12.397000,24.75
2023-01-26 12:25:13.397000,24.625
2023-01-26 12:25:14.397000,24.625
2023-01-26 12:25:15.397000,24.75
2023-01-26 12:25:16.397000,24.625
2023-01-26 12:25:17.397000,24.75
2023-01-26 12:25:18.397000,24.75
2023-01-26 12:25:19.397000,24.75
2023-01-26 12:25:20.397000,24.75
2023-01-26 12:25:21.397000,24.75
2023-01-26 12:25:22.396000,24.5
2023-01-26 12:25:23.397000,24.75
2023-01-26 12:25:24.397000,24.625
2023-01-26 12:25:25.396000,24.75
2023-01-26 12:25:26.397000,24.5
2023-01-26 12:25:27.397000,24.625
2023-01-26 12:25:28.396000,24.75
2023-01-26 12:25:29.397000,24.625
2023-01-26 12:25:30.396000,24.75
2023-01-26 12:25:31.396000,24.625
2023-01-26 12:25:32.397000,24.5
2023-01-26 12:25:33.396000,24.625
2023-01-26 12:25:34.396000,24.625
2023-01-26 12:25:35.397000,24.625
2023-01-26 12:25:36.396000,24.625
2023-01-26 12:25:37.396000,24.75
2023-01-26 12:25:38.395000,24.625
2023-01-26 12:25:39.396000,24.75
2023-01-26 12:25:40.396000,24.625
2023-01-26 12:25:41.395000,24.75
2023-01-26 12:25:42.396000,24.625
2023-01-26 12:25:43.396000,24.75
2023-01-26 12:25:44.395000,24.75
2023-01-26 12:25:45.396000,24.75
2023-01-26 12:25:46.395000,24.625
2023-01-26 12:25:47.395000,24.75
2023-01-26 12:25:48.396000,24.75
2023-01-26 12:25:49.395000,24.75
2023-01-26 12:25:50.395000,24.75
2023-01-26 12:25:51.396000,24.75
2023-01-26 12:25:52.395000,24.5
2023-01-26 12:25:53.395000,24.75
2023-01-26 12:25:54.394000,24.625
2023-01-26 12:25:55.395000,24.75
2023-01-26 12:25:56.395000,24.75
2023-01-26 12:25:57.394000,24.625
2023-01-26 12:25:58.395000,24.75
2023-01-26 12:25:59.395000,24.75
2023-01-26 12:26:00.394000,24.75
2023-01-26 12:26:01.395000,24.75
2023-01-26 12:26:02.394000,24.5
2023-01-26 12:26:03.394000,24.625
2023-01-26 12:26:04.395000,24.75
2023-01-26 12:26:05.394000,24.75
2023-01-26 12:26:06.394000,24.75
2023-01-26 12:26:07.395000,24.75
2023-01-26 12:26:08.394000,24.75
2023-01-26 12:26:09.394000,24.75
2023-01-26 12:26:10.393000,24.625
2023-01-26 12:26:11.394000,24.75
2023-01-26 12:26:12.394000,24.5
2023-01-26 12:26:13.393000,24.75
2023-01-26 12:26:14.394000,24.625
2023-01-26 12:26:15.394000,24.625
2023-01-26 12:26:16.393000,24.75
2023-01-26 12:26:17.394000,24.75
2023-01-26 12:26:18.393000,24.75
2023-01-26 12:26:19.393000,24.75
2023-01-26 12:26:20.394000,24.75
2023-01-26 12:26:21.393000,24.75
2023-01-26 12:26:22.393000,24.75
2023-01-26 12:26:23.394000,24.625
2023-01-26 12:26:24.393000,24.75
2023-01-26 12:26:25.393000,24.75
2023-01-26 12:26:26.392000,24.75
2023-01-26 12:26:27.393000,24.625
2023-01-26 12:26:28.393000,24.75
2023-01-26 12:26:29.392000,24.75
2023-01-26 12:26:30.393000,24.75
2023-01-26 12:26:31.393000,24.625
2023-01-26 12:26:32.392000,24.75
2023-01-26 12:26:33.393000,24.75
2023-01-26 12:26:34.392000,24.75
2023-01-26 12:26:35.392000,24.875
2023-01-26 12:26:36.393000,24.75
2023-01-26 12:26:37.392000,24.75
2023-01-26 12:26:38.392000,24.625
2023-01-26 12:26:39.393000,24.75
2023-01-26 12:26:40.392000,24.75
2023-01-26 12:26:41.392000,24.875
2023-01-26 12:26:42.391000,24.75
2023-01-26 12:26:43.392000,24.75
2023-01-26 12:26:44.392000,24.75
2023-01-26 12:26:45.391000,24.75
2023-01-26 12:26:46.392000,24.75
2023-01-26 12:26:47.392000,24.75
2023-01-26 12:26:48.391000,24.75
2023-01-26 12:26:49.392000,24.75
2023-01-26 12:26:50.391000,24.75
2023-01-26 12:26:51.391000,24.75
2023-01-26 12:26:52.392000,24.375
2023-01-26 12:26:53.391000,24.75
2023-01-26 12:26:54.391000,24.75
2023-01-26 12:26:55.392000,24.75
2023-01-26 12:26:56.391000,24.75
2023-01-26 12:26:57.391000,24.75
2023-01-26 12:26:58.390000,24.75
2023-01-26 12:26:59.391000,24.75
2023-01-26 12:27:00.391000,24.75
2023-01-26 12:27:01.390000,24.75
2023-01-26 12:27:02.391000,24.625
2023-01-26 12:27:03.391000,24.75
2023-01-26 12:27:04.390000,24.75
2023-01-26 12:27:05.391000,24.75
2023-01-26 12:27:06.390000,24.5
2023-01-26 12:27:07.390000,24.75
2023-01-26 12:27:08.391000,24.75
2023-01-26 12:27:09.390000,24.75
2023-01-26 12:27:10.390000,24.75
2023-01-26 12:27:11.391000,24.625
2023-01-26 12:27:12.390000,24.75
2023-01-26 12:27:13.390000,24.75
2023-01-26 12:27:14.389000,24.75
2023-01-26 12:27:15.390000,24.75
2023-01-26 12:27:16.390000,24.75
2023-01-26 12:27:17.389000,24.75
2023-01-26 12:27:18.390000,24.75
2023-01-26 12:27:19.390000,24.75
2023-01-26 12:27:20.389000,24.75
2023-01-26 12:27:21.390000,24.75
2023-01-26 12:27:22.389000,24.5
2023-01-26 12:27:23.389000,24.625
2023-01-26 12:27:24.390000,24.75
2023-01-26 12:27:25.389000,24.625
2023-01-26 12:27:26.389000,24.625
2023-01-26 12:27:27.390000,24.75
2023-01-26 12:27:28.389000,24.625
2023-01-26 12:27:29.389000,24.75
2023-01-26 12:27:30.388000,24.75
2023-01-26 12:27:31.389000,24.75
2023-01-26 12:27:32.389000,24.625
2023-01-26 12:27:33.388000,24.625
2023-01-26 12:27:34.389000,24.625
2023-01-26 12:27:35.389000,24.75
2023-01-26 12:27:36.388000,24.75
2023-01-26 12:27:37.389000,24.75
2023-01-26 12:27:38.388000,24.75
2023-01-26 12:27:39.388000,24.625
2023-01-26 12:27:40.389000,24.75
2023-01-26 12:27:41.388000,24.75
2023-01-26 12:27:42.388000,24.625
2023-01-26 12:27:43.389000,24.75
2023-01-26 12:27:44.388000,24.75
2023-01-26 12:27:45.388000,24.75
2023-01-26 12:27:46.387000,24.625
2023-01-26 12:27:47.388000,24.75
2023-01-26 12:27:48.388000,24.75
2023-01-26 12:27:49.387000,24.75
2023-01-26 12:27:50.388000,24.75
2023-01-26 12:27:51.388000,24.75
2023-01-26 12:27:52.387000,24.75
2023-01-26 12:27:53.388000,24.75
2023-01-26 12:27:54.387000,24.625
2023-01-26 12:27:55.387000,24.75
2023-01-26 12:27:56.388000,24.75
2023-01-26 12:27:57.387000,24.625
2023-01-26 12:27:58.387000,24.75
2023-01-26 12:27:59.388000,24.625
2023-01-26 12:28:00.387000,24.75
2023-01-26 12:28:01.387000,24.75
2023-01-26 12:28:02.386000,24.5
2023-01-26 12:28:03.387000,24.75
2023-01-26 12:28:04.387000,24.625
2023-01-26 12:28:05.386000,24.625
2023-01-26 12:28:06.387000,24.625
2023-01-26 12:28:07.387000,24.75
2023-01-26 12:28:08.386000,24.75
2023-01-26 12:28:09.387000,24.625
2023-01-26 12:28:10.386000,24.75
2023-01-26 12:28:11.386000,24.75
2023-01-26 12:28:12.387000,24.75
2023-01-26 12:28:13.386000,24.75
2023-01-26 12:28:14.386000,24.75
2023-01-26 12:28:15.387000,24.75
2023-01-26 12:28:16.386000,24.625
2023-01-26 12:28:17.386000,24.75
2023-01-26 12:28:18.385000,24.5
2023-01-26 12:28:19.386000,24.625
2023-01-26 12:28:20.386000,24.75
2023-01-26 12:28:21.385000,24.625
2023-01-26 12:28:22.386000,24.75
2023-01-26 12:28:23.386000,24.75
2023-01-26 12:28:24.385000,24.75
2023-01-26 12:28:25.386000,24.75
2023-01-26 12:28:26.385000,24.625
2023-01-26 12:28:27.385000,24.75
2023-01-26 12:28:28.386000,24.625
2023-01-26 12:28:29.385000,24.5
2023-01-26 12:28:30.385000,24.75
2023-01-26 12:28:31.386000,24.75
2023-01-26 12:28:32.385000,24.5
2023-01-26 12:28:33.385000,24.75
2023-01-26 12:28:34.384000,24.75
2023-01-26 12:28:35.385000,24.75
2023-01-26 12:28:36.385000,24.75
2023-01-26 12:28:37.384000,24.75
2023-01-26 12:28:38.385000,24.75
2023-01-26 12:28:39.385000,24.75
2023-01-26 12:28:40.384000,24.625
2023-01-26 12:28:41.385000,24.625
2023-01-26 12:28:42.384000,24.625
2023-01-26 12:28:43.384000,24.625
2023-01-26 12:28:44.385000,24.625
2023-01-26 12:28:45.384000,24.75
2023-01-26 12:28:46.384000,24.625
2023-01-26 12:28:47.385000,24.75
2023-01-26 12:28:48.384000,24.75
2023-01-26 12:28:49.384000,24.75
2023-01-26 12:28:50.383000,24.75
2023-01-26 12:28:51.384000,24.625
2023-01-26 12:28:52.384000,24.625
2023-01-26 12:28:53.383000,24.625
2023-01-26 12:28:54.384000,24.5
2023-01-26 12:28:55.384000,24.625
2023-01-26 12:28:56.383000,24.625
2023-01-26 12:28:57.384000,24.75
2023-01-26 12:28:58.383000,24.625
2023-01-26 12:28:59.383000,24.75
2023-01-26 12:29:00.384000,24.75
2023-01-26 12:29:01.383000,24.5
2023-01-26 12:29:02.383000,24.5
2023-01-26 12:29:03.384000,24.625
2023-01-26 12:29:04.383000,24.875
2023-01-26 12:29:05.383000,24.75
2023-01-26 12:29:06.382000,24.625
2023-01-26 12:29:07.383000,24.75
2023-01-26 12:29:08.383000,24.75
2023-01-26 12:29:09.382000,24.75
2023-01-26 12:29:10.383000,24.625
2023-01-26 12:29:11.383000,24.625
2023-01-26 12:29:12.382000,24.625
2023-01-26 12:29:13.383000,24.75
2023-01-26 12:29:14.382000,24.75
2023-01-26 12:29:15.382000,24.625
2023-01-26 12:29:16.383000,24.625
2023-01-26 12:29:17.382000,24.75
2023-01-26 12:29:18.382000,24.75
2023-01-26 12:29:19.383000,24.75
2023-01-26 12:29:20.382000,24.75
2023-01-26 12:29:21.382000,24.625
2023-01-26 12:29:22.381000,24.625
2023-01-26 12:29:23.382000,24.75
2023-01-26 12:29:24.382000,24.5
2023-01-26 12:29:25.381000,24.75
2023-01-26 12:29:26.382000,24.75
2023-01-26 12:29:27.382000,24.75
2023-01-26 12:29:28.381000,24.625
2023-01-26 12:29:29.382000,24.75
2023-01-26 12:29:30.381000,24.625
2023-01-26 12:29:31.381000,24.625
2023-01-26 12:29:32.382000,24.625
2023-01-26 12:29:33.381000,24.75
2023-01-26 12:29:34.381000,24.75
2023-01-26 12:29:35.382000,24.625
2023-01-26 12:29:36.381000,24.75
2023-01-26 12:29:37.381000,24.75
2023-01-26 12:29:38.380000,24.75
2023-01-26 12:29:39.381000,24.625
2023-01-26 12:29:40.381000,24.75
2023-01-26 12:29:41.380000,24.75
2023-01-26 12:29:42.381000,24.5
2023-01-26 12:29:43.381000,24.75
2023-01-26 12:29:44.380000,24.625
2023-01-26 12:29:45.381000,24.75
2023-01-26 12:29:46.380000,24.375
2023-01-26 12:29:47.380000,24.75
2023-01-26 12:29:48.381000,24.625
2023-01-26 12:29:49.380000,24.625
2023-01-26 12:29:50.380000,24.5
2023-01-26 12:29:51.381000,24.75
2023-01-26 12:29:52.380000,24.625
2023-01-26 12:29:53.380000,24.625
2023-01-26 12:29:54.379000,24.75
2023-01-26 12:29:55.380000,24.75
2023-01-26 12:29:56.380000,24.625
2023-01-26 12:29:57.379000,24.75
2023-01-26 12:29:58.380000,24.75
2023-01-26 12:29:59.380000,24.5
2023-01-26 12:30:00.379000,24.5
2023-01-26 12:30:01.380000,24.625
2023-01-26 12:30:02.379000,24.625
2023-01-26 12:30:03.379000,24.75
2023-01-26 12:30:04.380000,24.75
2023-01-26 12:30:05.379000,24.75
2023-01-26 12:30:06.379000,24.5
2023-01-26 12:30:07.380000,24.5
2023-01-26 12:30:08.379000,24.75
2023-01-26 12:30:09.379000,24.75
2023-01-26 12:30:10.378000,24.625
2023-01-26 12:30:11.379000,24.75
2023-01-26 12:30:12.379000,24.625
2023-01-26 12:30:13.378000,24.75
2023-01-26 12:30:14.379000,24.625
2023-01-26 12:30:15.379000,24.625
2023-01-26 12:30:16.378000,24.75
2023-01-26 12:30:17.379000,24.75
2023-01-26 12:30:18.378000,24.75
2023-01-26 12:30:19.378000,24.5
2023-01-26 12:30:20.379000,24.75
2023-01-26 12:30:21.378000,24.75
2023-01-26 12:30:22.378000,24.625
2023-01-26 12:30:23.379000,24.75
2023-01-26 12:30:24.378000,24.625
2023-01-26 12:30:25.378000,24.625
2023-01-26 12:30:26.377000,24.5
2023-01-26 12:30:27.378000,24.625
2023-01-26 12:30:28.378000,24.75
2023-01-26 12:30:29.377000,24.75
2023-01-26 12:30:30.378000,24.625
2023-01-26 12:30:31.378000,24.625
2023-01-26 12:30:32.377000,24.5
2023-01-26 12:30:33.378000,24.625
2023-01-26 12:30:34.377000,24.625
2023-01-26 12:30:35.377000,24.625
2023-01-26 12:30:36.378000,24.75
2023-01-26 12:30:37.377000,24.5
2023-01-26 12:30:38.377000,24.625
2023-01-26 12:30:39.378000,24.625
2023-01-26 12:30:40.377000,24.5
2023-01-26 12:30:41.377000,24.625
2023-01-26 12:30:42.376000,24.5
2023-01-26 12:30:43.377000,24.625
2023-01-26 12:30:44.377000,24.625
2023-01-26 12:30:45.376000,24.75
2023-01-26 12:30:46.377000,24.625
2023-01-26 12:30:47.377000,24.75
2023-01-26 12:30:48.376000,24.75
2023-01-26 12:30:49.377000,24.625
2023-01-26 12:30:50.376000,24.625
2023-01-26 12:30:51.376000,24.625
2023-01-26 12:30:52.377000,24.625
2023-01-26 12:30:53.376000,24.75
2023-01-26 12:30:54.376000,24.625
2023-01-26 12:30:55.377000,24.375
2023-01-26 12:30:56.376000,24.75
