FA:30:6C:FE:9A:40,name
datetime,value
2023-01-25 21:13:42.044000,{x : -0.045, y : 1.503, z : 0.042}
2023-01-25 21:13:43.313000,{x : 0.729, y : 0.167, z : 0.698}
2023-01-25 21:13:44.583000,{x : 1.115, y : 2.000, z : 1.296}
2023-01-25 21:13:45.851000,{x : 0.240, y : 0.933, z : 0.161}
2023-01-25 21:13:47.120000,{x : 0.033, y : 1.045, z : -0.042}
2023-01-25 21:13:48.390000,{x : 0.098, y : 0.976, z : 0.067}
2023-01-25 21:13:49.658000,{x : 0.405, y : 1.631, z : 0.101}
2023-01-25 21:13:50.927000,{x : -0.548, y : 0.894, z : -0.643}
2023-01-25 21:13:52.197000,{x : -0.389, y : -0.163, z : -0.426}
2023-01-25 21:13:53.466000,{x : 1.055, y : 0.286, z : 0.207}
2023-01-25 21:13:54.736000,{x : 0.136, y : 1.217, z : 0.646}
2023-01-25 21:13:56.004000,{x : 0.153, y : 1.102, z : 0.266}
